startup_name,domain,funding_amount,equity_offered,founders,stage,country,season,deal_status,investor
DigitalSpark_4077,ai,,,,Series C,UAE,,Funded,Kevin
AgriCore_4078,ecommerce,,,3 founders,Series B,UAE,5,Partially Funded,
HyperMart_4079,agri,,unknown,1 founder,Angel,uae,4,Rejected,Anupam
InnoWorks_4080,EdTech,44347146,27.50%,2 founders,Seed,canada,6,Partially Funded,Ashneer
NextCore_4081,fintech,49336712,,Unknown,Series B,uk,7,Funded,Mark
MetaKart_4082,food,,20.97%,2 founders,Series A,,5,Partially Funded,Aman
SmartPulse_4083,tech,,unknown,,,canada,3,No Deal,Kevin
CloudBox_4084,ecommerce,56903804,,2 founders,Series A,India,7,Funded,Lori
NextHive_4085,tech,,unknown,2 founders,Angel,India,1,,Namita
QuantumGrow_4086,fintech,,,,Series B,USA,6,Funded,Aman
CloudBridge_4087,food,,,2 founders,Angel,UAE,1,No Deal,Mark
InnoBridge_4088,Agri,,,,Series C,uae,7,No Deal,
EduFoods_4089,Fashion,,,,Series B,india,,Funded,Barbara
AgriFoods_4090,E‑commerce,,46.21%,1 founder,,canada,,Offer Withdrawn,Namita
SmartBox_4091,ecommerce,,,Unknown,,uk,,Funded,Peyush
FinWave_4092,agri,,,2 founders,,Canada,7,,Aman
UrbanWave_4093,travel,,,1 founder,Angel,,2,No Deal,Lori
FreshHub_4094,tech,,unknown,Unknown,Series A,,,Offer Withdrawn,
BrightGrow_4095,Fashion,,unknown,,Seed,usa,4,Offer Withdrawn,Namita
AIGrow_4096,ai,,11.93%,3 founders,Pre-Seed,india,1,Offer Withdrawn,Lori
FreshSpark_4097,,,46.21%,2 founders,Series B,USA,6,No Deal,Ashneer
DigitalWave_4098,Travel,21074476,unknown,1 founder,,india,2,Rejected,Ashneer
EduFoods_4099,Travel,,,Unknown,Pre-Seed,India,1,Offer Withdrawn,Aman
CloudPulse_4100,tech,19951940,,1 founder,,,3,Partially Funded,Lori
FinWorks_4101,Fashion,63424459,unknown,4 founders,Series B,uae,6,,Peyush
FinPulse_4102,Health,,,Unknown,,Canada,7,Partially Funded,Kevin
MetaBridge_4103,logistics,13967219,,3 founders,,Canada,7,No Deal,Namita
NextSystems_4104,tech,,58.06%,1 founder,Series B,india,7,Funded,Ashneer
NextHive_4105,AI,,,4 founders,,india,3,,Barbara
HyperBox_4106,health,,unknown,1 founder,Series A,Canada,,Offer Withdrawn,Ashneer
QuantumLabs_4107,Health,16305924,,1 founder,Seed,uae,7,Partially Funded,Vineeta
MetaPulse_4108,tech,,,1 founder,Series A,usa,5,No Deal,Barbara
UrbanLink_4109,Logistics,,,,Series B,usa,,No Deal,Kevin
UrbanSolutions_4110,health,,49.07%,,Series C,uae,,Offer Withdrawn,Namita
AIGrow_4111,ai,,,3 founders,Series B,uk,,No Deal,Ashneer
QuantumWorks_4112,food,,,,Bootstrapped,UAE,3,,Mark
UrbanBridge_4113,ecommerce,,,2 founders,Angel,,2,Rejected,Anupam
FoodKart_4114,agri,,12.27%,4 founders,Angel,canada,5,No Deal,Aman
SmartWorks_4115,food,,6.28%,Unknown,Series B,canada,3,Partially Funded,Mark
BrightWorks_4116,EdTech,,25.45%,3 founders,Series A,canada,3,Funded,
FoodHub_4117,FinTech,,,1 founder,,usa,3,Rejected,Namita
HyperKart_4118,logistics,,51.57%,2 founders,Series A,,,,
HealthLink_4119,food,58543866,,,Angel,uk,5,,
FinNest_4120,food,,unknown,,,uae,2,Rejected,Anupam
FoodHive_4121,ecommerce,,,1 founder,Bootstrapped,india,6,Funded,Barbara
NextSolutions_4122,fintech,,unknown,,,uae,1,,Lori
FinLabs_4123,agri,,unknown,Unknown,,,6,Offer Withdrawn,Kevin
InnoGrow_4124,ai,,,,Series A,uk,,,Ashneer
QuantumSolutions_4125,Tech,,unknown,4 founders,Series A,canada,2,Offer Withdrawn,Namita
FoodKart_4126,edtech,81679196,,Unknown,Series B,uae,6,Partially Funded,Namita
HealthBridge_4127,E‑commerce,,25.47%,1 founder,Series B,,,Rejected,Ashneer
GreenGen_4128,Travel,,1.08%,4 founders,Series C,Canada,7,Partially Funded,Vineeta
FinWave_4129,Tech,,,2 founders,Pre-Seed,usa,,Funded,Vineeta
AINest_4130,AI,,,,Series C,canada,5,No Deal,Mark
EduPulse_4131,Fashion,,,4 founders,Bootstrapped,India,3,Offer Withdrawn,Anupam
DataLink_4132,fashion,,,,Bootstrapped,USA,,,Barbara
InnoGen_4133,food,,unknown,1 founder,Series C,India,3,No Deal,Barbara
AgriWave_4134,logistics,,,Unknown,Series C,India,3,No Deal,Barbara
AIMart_4135,agri,,55.58%,,Pre-Seed,India,,,Barbara
BrightGen_4136,fintech,,39.35%,,Series B,,7,Rejected,Peyush
AILink_4137,ai,,,Unknown,Seed,uae,3,Funded,Vineeta
EduWorks_4138,Tech,,59.52%,1 founder,Seed,usa,1,Offer Withdrawn,Anupam
SmartLabs_4139,EdTech,77222358,,1 founder,Series B,uae,5,Rejected,Kevin
NextCore_4140,,97536285,53.03%,1 founder,Series B,uk,1,Rejected,Namita
GreenCore_4141,AI,66857915,,,Angel,uae,7,Partially Funded,Namita
AgriBox_4142,AI,,47.27%,1 founder,Seed,India,,No Deal,Barbara
DigitalSystems_4143,travel,,,4 founders,Bootstrapped,india,6,,Anupam
AIPulse_4144,Agri,,,2 founders,Series C,usa,6,Partially Funded,Anupam
BrightNest_4145,Tech,,4.25%,1 founder,Bootstrapped,india,7,,
GreenFoods_4146,Fashion,,,Unknown,Series C,canada,7,,Ashneer
EduWorks_4147,logistics,,,1 founder,Seed,USA,,Rejected,Namita
AgriHive_4148,E‑commerce,,16.25%,1 founder,,Canada,6,Partially Funded,Peyush
AgriWave_4149,fashion,9268375,unknown,1 founder,Seed,India,3,,Anupam
QuantumMart_4150,ecommerce,,,4 founders,Series C,,6,Funded,Vineeta
CloudLabs_4151,health,,unknown,1 founder,Bootstrapped,USA,,No Deal,Lori
DigitalLink_4152,Food,81941819,,2 founders,Bootstrapped,UAE,7,,Namita
DataBox_4153,Agri,,,2 founders,Series C,canada,1,,Namita
CloudKart_4154,EdTech,36811870,,Unknown,Angel,USA,5,,Vineeta
FoodLink_4155,Health,46010708,,,Seed,,3,Offer Withdrawn,Vineeta
EduMart_4156,Travel,,49.00%,,Angel,usa,,No Deal,Peyush
MetaHub_4157,agri,,unknown,2 founders,Series A,uk,2,Rejected,Mark
FreshLink_4158,edtech,5656916,,,Series A,UAE,,No Deal,Ashneer
AgriSpark_4159,Travel,,,,Pre-Seed,USA,3,No Deal,Vineeta
NextNest_4160,health,,unknown,2 founders,Series A,canada,1,Partially Funded,Aman
FreshPulse_4161,ecommerce,,53.13%,1 founder,Series A,india,5,Rejected,Aman
QuantumCore_4162,fintech,,unknown,3 founders,Angel,Canada,,,Kevin
DigitalBridge_4163,Health,,,4 founders,Pre-Seed,Canada,,Partially Funded,Lori
SmartHive_4164,fashion,,,1 founder,Angel,USA,1,Partially Funded,Mark
HealthMart_4165,Travel,83297875,,1 founder,Bootstrapped,usa,4,Partially Funded,Vineeta
DigitalGrow_4166,ecommerce,,31.62%,Unknown,Seed,India,1,Funded,Lori
AgriSolutions_4167,agri,,26.65%,,Seed,uk,,Funded,Anupam
AIGen_4168,travel,,,,Series C,uk,5,,
DataNest_4169,FinTech,39979464,32.65%,Unknown,Angel,USA,,Rejected,Anupam
FoodSystems_4170,Travel,30218034,,3 founders,Angel,canada,2,No Deal,Lori
AgriLabs_4171,Logistics,58253219,,Unknown,Bootstrapped,India,6,No Deal,Ashneer
DigitalFoods_4172,,,unknown,2 founders,,uk,2,Rejected,Lori
CloudGen_4173,AI,88966679,,,Bootstrapped,canada,,Offer Withdrawn,Mark
NextNest_4174,Health,,,,Series A,India,,Rejected,Barbara
FreshSystems_4175,Agri,,,,Series B,USA,,Funded,Lori
FreshMart_4176,Agri,,,3 founders,Bootstrapped,Canada,,No Deal,Vineeta
InnoGen_4177,tech,,unknown,4 founders,Series C,uk,3,Partially Funded,
FinWave_4178,ai,,13.22%,,Bootstrapped,UAE,,Funded,Anupam
QuantumWorks_4179,edtech,,unknown,,Series B,India,,,Peyush
MetaSpark_4180,,51754715,37.60%,3 founders,Series C,uk,5,Offer Withdrawn,Namita
AILink_4181,food,,,,Series C,UAE,6,No Deal,Peyush
UrbanWave_4182,FinTech,,,Unknown,Series C,uk,7,Offer Withdrawn,Peyush
HyperGrow_4183,FinTech,3633936,unknown,2 founders,Series B,india,6,Funded,Namita
FreshSolutions_4184,Tech,,,Unknown,,USA,,No Deal,Lori
TechNest_4185,travel,,0.59%,Unknown,Seed,uae,7,No Deal,Peyush
FreshBox_4186,fashion,,,2 founders,Series A,uae,4,Rejected,Mark
UrbanCore_4187,fashion,,,Unknown,,uk,2,Funded,Lori
NextBox_4188,health,,,,Bootstrapped,canada,7,,Barbara
QuantumKart_4189,fashion,,,1 founder,,india,2,,Namita
GreenBox_4190,Logistics,,56.79%,Unknown,Bootstrapped,India,,No Deal,Ashneer
FinSolutions_4191,FinTech,,44.82%,Unknown,Pre-Seed,uk,4,Funded,Vineeta
NextFoods_4192,fintech,1816422,unknown,1 founder,Angel,,,No Deal,Anupam
AINest_4193,AI,,unknown,2 founders,Series C,,1,Funded,Mark
InnoSolutions_4194,FinTech,3447467,,3 founders,,usa,,Offer Withdrawn,
BrightSystems_4195,AI,,,1 founder,Seed,usa,6,Partially Funded,Barbara
FreshMart_4196,fashion,,34.58%,2 founders,Pre-Seed,uae,7,Funded,Barbara
TechLink_4197,ai,,37.76%,Unknown,Bootstrapped,,,,Peyush
UrbanKart_4198,fintech,,unknown,,Series A,india,1,Partially Funded,Peyush
AgriCore_4199,Agri,,,,,Canada,3,Offer Withdrawn,Peyush
GreenSolutions_4200,health,,unknown,,Pre-Seed,uae,3,Offer Withdrawn,Namita
GreenKart_4201,Logistics,,48.99%,Unknown,,india,2,Rejected,
InnoPulse_4202,FinTech,,unknown,3 founders,Series A,USA,1,Funded,Mark
DigitalWorks_4203,Fashion,,,,Series A,UAE,,Funded,Anupam
AICore_4204,agri,,,Unknown,Series B,usa,4,Rejected,Kevin
InnoCore_4205,FinTech,,,4 founders,,Canada,5,Offer Withdrawn,Aman
CloudEdge_4206,Food,33257367,9.46%,,Angel,usa,4,,Barbara
GreenBox_4207,Fashion,,56.38%,2 founders,Pre-Seed,india,,Rejected,Namita
NextCore_4208,AI,,22.77%,Unknown,Series A,,2,Partially Funded,Aman
HyperSystems_4209,ai,,,1 founder,Angel,Canada,7,Funded,Lori
FinSolutions_4210,Health,31089313,,,Pre-Seed,usa,4,Partially Funded,Peyush
CloudNest_4211,Logistics,500254,50.46%,2 founders,Angel,usa,6,Offer Withdrawn,Lori
InnoBox_4212,ai,,57.84%,3 founders,Series A,uae,7,Offer Withdrawn,Anupam
HyperHive_4213,AI,,,4 founders,,Canada,,Funded,Namita
UrbanMart_4214,E‑commerce,61929390,38.68%,Unknown,Series A,uk,6,,Ashneer
MetaKart_4215,E‑commerce,11956538,,Unknown,Series B,canada,,No Deal,Mark
FoodSpark_4216,Travel,61482988,,3 founders,Pre-Seed,india,3,No Deal,Vineeta
AIHub_4217,Food,,,Unknown,Seed,UAE,3,Rejected,Anupam
QuantumHub_4218,Fashion,,unknown,4 founders,Series C,canada,,Offer Withdrawn,Peyush
FoodSolutions_4219,fashion,,3.10%,3 founders,Seed,uae,2,Funded,Aman
SmartWave_4220,edtech,,,,Series B,Canada,2,,
GreenSystems_4221,food,,,3 founders,Seed,india,6,Offer Withdrawn,Mark
AIMart_4222,logistics,,unknown,1 founder,,India,3,,Namita
AgriBridge_4223,Health,,,,Series A,UAE,2,Partially Funded,Barbara
SmartLink_4224,agri,,,,Bootstrapped,usa,7,Funded,
DigitalHub_4225,ai,,unknown,2 founders,,India,3,,Kevin
UrbanSpark_4226,,2421739,,,Series A,canada,4,,Barbara
NextLabs_4227,Agri,,37.56%,,Bootstrapped,USA,5,Offer Withdrawn,Namita
MetaBridge_4228,ecommerce,,unknown,,Series C,,7,,Aman
FreshSpark_4229,AI,30180460,unknown,4 founders,Series C,usa,4,Offer Withdrawn,Peyush
TechHub_4230,ecommerce,97988683,14.25%,,Angel,India,2,Offer Withdrawn,Anupam
DigitalEdge_4231,EdTech,,unknown,,Series C,uae,3,Offer Withdrawn,Kevin
TechHive_4232,Fashion,,unknown,2 founders,,USA,,Rejected,Namita
EduMart_4233,AI,,,Unknown,Angel,uk,4,Funded,Namita
GreenHub_4234,tech,6642926,18.17%,1 founder,Series C,india,2,Funded,Barbara
AgriCore_4235,edtech,,unknown,1 founder,Pre-Seed,usa,2,No Deal,Lori
EduBridge_4236,ai,,26.12%,2 founders,Angel,uk,5,Offer Withdrawn,Barbara
HyperHive_4237,Agri,84647857,unknown,3 founders,Series A,Canada,,No Deal,Peyush
HyperWave_4238,agri,51166560,48.04%,3 founders,Series C,canada,7,Funded,Anupam
EduBridge_4239,logistics,,,2 founders,Pre-Seed,canada,,,Kevin
DigitalLabs_4240,ecommerce,,,Unknown,Pre-Seed,UAE,6,No Deal,Kevin
UrbanFoods_4241,food,,,1 founder,Seed,UAE,,Funded,Kevin
HealthCore_4242,E‑commerce,,unknown,4 founders,,USA,5,,Peyush
AIEdge_4243,edtech,,,3 founders,Seed,India,6,Rejected,Peyush
MetaSpark_4244,Food,,29.24%,4 founders,Series C,india,,Offer Withdrawn,Aman
HealthNest_4245,Agri,31143181,32.53%,1 founder,Pre-Seed,India,5,Partially Funded,Lori
DataBox_4246,fashion,955459,,,Bootstrapped,,6,Rejected,Mark
FoodKart_4247,EdTech,48051311,,Unknown,Bootstrapped,India,3,Funded,Ashneer
NextWorks_4248,travel,48926021,unknown,3 founders,Pre-Seed,Canada,3,Funded,Barbara
HealthGrow_4249,ecommerce,23437351,0.63%,Unknown,Pre-Seed,uk,4,Offer Withdrawn,
AIBox_4250,ai,,,,Angel,UAE,7,Funded,Barbara
HealthGrow_4251,Tech,,,1 founder,Series A,USA,3,Rejected,Kevin
DataNest_4252,AI,,,3 founders,Series B,india,4,No Deal,Vineeta
GreenEdge_4253,Health,,,3 founders,Angel,canada,2,No Deal,Kevin
BrightGen_4254,Health,,,1 founder,Bootstrapped,UAE,6,,Peyush
HyperKart_4255,FinTech,,36.84%,4 founders,Pre-Seed,,4,Rejected,Aman
DigitalSolutions_4256,Health,,,4 founders,Angel,uae,1,No Deal,Ashneer
FinFoods_4257,Logistics,,,2 founders,,USA,5,Funded,Vineeta
FoodLabs_4258,E‑commerce,,unknown,2 founders,Series C,,2,No Deal,Kevin
AgriCore_4259,agri,,58.40%,Unknown,Series B,uk,2,,Kevin
GreenPulse_4260,travel,,,2 founders,Series A,India,6,Funded,Kevin
BrightWave_4261,ecommerce,,unknown,3 founders,Series B,india,6,Rejected,Mark
TechPulse_4262,agri,,,3 founders,Seed,India,2,Funded,Anupam
HyperLink_4263,ai,,27.26%,1 founder,Series A,,3,Funded,Lori
FoodSolutions_4264,ai,,39.79%,1 founder,Series C,,7,Partially Funded,Peyush
CloudLabs_4265,,74815795,unknown,1 founder,Series C,uae,4,Funded,Peyush
HyperEdge_4266,agri,,unknown,3 founders,Series A,usa,,Rejected,Barbara
NextGen_4267,agri,,,4 founders,,india,5,Rejected,Anupam
BrightSolutions_4268,food,,unknown,3 founders,Series A,USA,7,Funded,Ashneer
NextLabs_4269,ai,,,4 founders,Angel,India,,Funded,Vineeta
BrightKart_4270,Fashion,19259246,,,Series B,usa,4,No Deal,Ashneer
AILink_4271,fintech,,12.81%,,Series A,canada,1,Offer Withdrawn,Mark
DataSystems_4272,ecommerce,,,1 founder,Bootstrapped,usa,5,Funded,Mark
HealthLabs_4273,Tech,36238285,,Unknown,Series C,usa,,Rejected,Kevin
MetaFoods_4274,logistics,,unknown,4 founders,,india,,Offer Withdrawn,
DataWorks_4275,Travel,,42.50%,,,UAE,,,
FinPulse_4276,logistics,,,,Series C,UAE,7,Partially Funded,Peyush
DataBridge_4277,food,,unknown,,Series C,Canada,5,,Namita
DataLink_4278,E‑commerce,,unknown,Unknown,Angel,canada,,Offer Withdrawn,Vineeta
NextLabs_4279,Travel,,50.86%,Unknown,Series C,india,,Partially Funded,Anupam
FinWave_4280,Logistics,,,2 founders,Bootstrapped,USA,4,Funded,Barbara
HyperFoods_4281,E‑commerce,,,,Series C,Canada,,,Vineeta
NextHive_4282,Food,78955236,42.72%,2 founders,Series A,,4,Offer Withdrawn,Ashneer
AIFoods_4283,Health,2724499,16.50%,,Bootstrapped,Canada,7,Rejected,Lori
EduKart_4284,edtech,98783538,12.55%,2 founders,Pre-Seed,Canada,5,,Barbara
BrightWave_4285,travel,,26.04%,Unknown,,UAE,1,No Deal,Namita
HyperBox_4286,travel,,unknown,,Series B,uae,6,Offer Withdrawn,Vineeta
FinLabs_4287,edtech,,7.00%,4 founders,,,5,Rejected,Kevin
HealthGen_4288,ecommerce,,,,Series A,uae,,Offer Withdrawn,Lori
HealthWave_4289,Tech,90181531,unknown,,Series C,india,,,Lori
UrbanSystems_4290,,35058942,35.47%,2 founders,Seed,usa,6,Rejected,Peyush
AIBox_4291,EdTech,,41.97%,2 founders,Series A,uae,,Rejected,Namita
NextEdge_4292,agri,95187467,6.78%,Unknown,Bootstrapped,usa,3,Offer Withdrawn,Ashneer
CloudBox_4293,Fashion,,,Unknown,Series A,,5,Offer Withdrawn,Kevin
CloudFoods_4294,edtech,65025082,unknown,Unknown,Series B,UAE,6,Offer Withdrawn,Kevin
BrightPulse_4295,fintech,,,2 founders,,Canada,,Partially Funded,Vineeta
BrightKart_4296,fintech,,unknown,,Pre-Seed,usa,5,Offer Withdrawn,Lori
DigitalNest_4297,Fashion,,,,Seed,usa,7,Offer Withdrawn,Kevin
HealthKart_4298,Health,,45.63%,3 founders,Seed,canada,,No Deal,Lori
AgriKart_4299,fintech,,unknown,3 founders,Series A,uae,5,Funded,Lori
NextEdge_4300,food,,17.69%,3 founders,Angel,UAE,3,Partially Funded,Peyush
AIFoods_4301,ecommerce,,,,Pre-Seed,Canada,4,Offer Withdrawn,Barbara
HyperSpark_4302,Fashion,,58.40%,,Bootstrapped,,7,Offer Withdrawn,Mark
FinEdge_4303,ai,,21.69%,,Series B,uk,4,Funded,Ashneer
TechWave_4304,ecommerce,,unknown,,Series B,,6,Rejected,Barbara
MetaGen_4305,travel,,unknown,4 founders,Pre-Seed,India,5,Partially Funded,Anupam
NextGrow_4306,FinTech,,,4 founders,Bootstrapped,Canada,6,Offer Withdrawn,
CloudHub_4307,E‑commerce,,,3 founders,Pre-Seed,usa,,Funded,Kevin
EduEdge_4308,Travel,,unknown,3 founders,Series A,,1,Offer Withdrawn,Mark
MetaPulse_4309,,,unknown,,Series C,,,No Deal,Anupam
UrbanEdge_4310,ai,76480393,,1 founder,Series B,USA,3,,Peyush
TechFoods_4311,agri,,,4 founders,Series B,,1,Funded,Mark
EduKart_4312,Health,22368798,unknown,4 founders,Series A,uk,1,No Deal,Lori
HealthSystems_4313,AI,47297614,,,Angel,India,3,Offer Withdrawn,Ashneer
DataGen_4314,Food,,unknown,Unknown,Series B,india,1,Funded,Aman
HealthBox_4315,travel,,unknown,4 founders,Series C,uae,7,Partially Funded,Namita
HyperGen_4316,health,,,,Series C,,6,Partially Funded,Namita
GreenLink_4317,fashion,,53.60%,Unknown,Angel,uk,6,No Deal,Lori
MetaEdge_4318,Logistics,,unknown,,Series A,USA,4,Funded,Peyush
HealthBridge_4319,Fashion,,unknown,3 founders,Series A,uk,1,,Anupam
InnoLabs_4320,,82741069,,4 founders,Angel,india,1,Offer Withdrawn,Ashneer
FoodPulse_4321,logistics,,33.70%,3 founders,Pre-Seed,usa,2,,Anupam
CloudNest_4322,edtech,,unknown,Unknown,Series A,canada,3,Offer Withdrawn,Ashneer
HealthNest_4323,Tech,26437829,,,Pre-Seed,uk,6,No Deal,
DigitalLink_4324,Agri,82193777,,,Angel,USA,5,,
MetaWave_4325,FinTech,,,3 founders,,UAE,,Funded,
MetaNest_4326,EdTech,,12.33%,,Series A,usa,7,No Deal,Barbara
AINest_4327,AI,,,2 founders,Angel,uae,4,Partially Funded,Namita
QuantumNest_4328,tech,,,Unknown,,uae,2,,Kevin
SmartWave_4329,Food,,,4 founders,Series B,usa,4,Offer Withdrawn,Mark
FoodSolutions_4330,EdTech,,19.90%,2 founders,Bootstrapped,india,6,Rejected,Namita
SmartBox_4331,Health,,,Unknown,Series C,india,1,Funded,Barbara
NextLabs_4332,Fashion,,unknown,2 founders,,uk,1,Funded,Aman
SmartKart_4333,health,,20.31%,1 founder,Series B,Canada,,No Deal,Kevin
HealthSystems_4334,agri,,unknown,,Pre-Seed,,3,Offer Withdrawn,Lori
InnoSpark_4335,Tech,89569944,unknown,1 founder,Series B,uk,4,Offer Withdrawn,
TechHub_4336,FinTech,,,2 founders,Angel,India,,Funded,Peyush
SmartEdge_4337,fintech,50084675,unknown,Unknown,Series C,,,Funded,Mark
FoodLink_4338,health,,,3 founders,Series B,,6,,Aman
BrightLabs_4339,travel,,,,Seed,india,3,Offer Withdrawn,Peyush
InnoLabs_4340,fintech,,,,Seed,uk,2,Offer Withdrawn,Anupam
FoodNest_4341,tech,,2.75%,Unknown,Series B,canada,2,Rejected,Ashneer
BrightGen_4342,Agri,,8.51%,,Pre-Seed,uk,,,Lori
FoodHub_4343,Health,,unknown,1 founder,Angel,India,2,No Deal,Ashneer
BrightSolutions_4344,,78471049,,2 founders,Pre-Seed,canada,,,Namita
BrightSolutions_4345,EdTech,,,2 founders,,UAE,,Partially Funded,Aman
SmartGrow_4346,agri,,13.96%,1 founder,Bootstrapped,,1,,Peyush
HealthGrow_4347,Agri,27069011,28.13%,Unknown,Seed,,7,Offer Withdrawn,Anupam
UrbanLink_4348,travel,,51.90%,,Series A,uk,1,Partially Funded,Anupam
SmartBridge_4349,Logistics,,unknown,1 founder,Series A,UAE,5,Rejected,Vineeta
FreshSpark_4350,AI,,unknown,2 founders,Angel,india,,Funded,Namita
TechKart_4351,ai,,,1 founder,Series B,UAE,,Offer Withdrawn,Vineeta
QuantumLabs_4352,Logistics,,,4 founders,Seed,USA,,No Deal,Vineeta
FinHive_4353,ecommerce,,,4 founders,Series A,india,7,Funded,Ashneer
FoodBox_4354,,,,Unknown,Angel,Canada,5,Funded,Namita
BrightPulse_4355,Food,,unknown,3 founders,Bootstrapped,,,Funded,Aman
DataWave_4356,travel,,52.82%,3 founders,Series C,india,3,Funded,
NextSolutions_4357,health,83852980,,,Series A,,,Partially Funded,Peyush
TechEdge_4358,,,unknown,,Series C,India,,No Deal,Ashneer
CloudEdge_4359,travel,92768312,,4 founders,Series A,Canada,1,Offer Withdrawn,Namita
DataSpark_4360,tech,,,4 founders,Bootstrapped,india,1,Partially Funded,Mark
FoodHive_4361,Tech,,,4 founders,Pre-Seed,UAE,2,,Lori
SmartLabs_4362,Agri,,57.05%,,Pre-Seed,usa,5,No Deal,Ashneer
SmartWorks_4363,,,,,Series C,,6,Funded,Ashneer
EduBox_4364,tech,,unknown,Unknown,Series A,uae,,Partially Funded,Lori
CloudSolutions_4365,food,1286894,,1 founder,Series C,UAE,3,,Barbara
HealthSpark_4366,food,,,,Pre-Seed,UAE,,No Deal,Aman
FreshNest_4367,health,,,Unknown,,canada,,Rejected,Anupam
TechPulse_4368,Agri,,unknown,Unknown,Series C,Canada,5,Offer Withdrawn,Vineeta
SmartWave_4369,travel,37431107,46.41%,Unknown,Series A,,1,,Peyush
UrbanKart_4370,agri,,22.82%,,Pre-Seed,uae,6,,Anupam
HealthWorks_4371,fashion,,unknown,Unknown,Angel,,,No Deal,Aman
InnoGen_4372,Agri,,17.14%,1 founder,,USA,4,Funded,Mark
SmartHive_4373,Agri,18259937,unknown,1 founder,Seed,canada,3,Rejected,Kevin
FreshWave_4374,E‑commerce,,,4 founders,Pre-Seed,UAE,,Partially Funded,Lori
HyperHive_4375,food,,31.65%,2 founders,Bootstrapped,canada,5,Partially Funded,Barbara
BrightKart_4376,tech,,,4 founders,Pre-Seed,UAE,,,
AICore_4377,AI,,,2 founders,Pre-Seed,usa,,Partially Funded,Namita
HealthGen_4378,Tech,2092122,,1 founder,,India,6,Offer Withdrawn,Peyush
BrightPulse_4379,Logistics,24562325,,2 founders,Seed,USA,4,,
DigitalWave_4380,travel,,,2 founders,Seed,Canada,3,Funded,Vineeta
CloudBox_4381,EdTech,52887897,,1 founder,,india,,Partially Funded,Ashneer
SmartFoods_4382,Agri,,unknown,3 founders,Bootstrapped,india,,,Mark
InnoGrow_4383,Agri,,,Unknown,Angel,India,4,,Kevin
NextSystems_4384,Health,,,,Seed,usa,,Rejected,Kevin
DigitalSystems_4385,Health,,unknown,4 founders,Series B,usa,2,Rejected,Ashneer
AgriKart_4386,Tech,,35.51%,,Seed,uae,6,Funded,Kevin
DataEdge_4387,ai,,9.26%,3 founders,Angel,usa,6,No Deal,Aman
SmartWave_4388,Travel,80271304,unknown,Unknown,,Canada,7,No Deal,Anupam
CloudHive_4389,Tech,,,1 founder,Series B,india,5,Funded,Namita
AgriSolutions_4390,health,,,,Series A,uae,7,No Deal,Peyush
DigitalLabs_4391,tech,,,Unknown,Angel,UAE,3,Funded,Ashneer
NextEdge_4392,E‑commerce,81909400,,,Pre-Seed,usa,,,Anupam
GreenCore_4393,tech,,unknown,1 founder,Pre-Seed,UAE,4,No Deal,Anupam
FoodSolutions_4394,agri,,,4 founders,Pre-Seed,usa,,,Aman
InnoGrow_4395,food,,,4 founders,Angel,uk,5,Funded,
TechFoods_4396,Food,93134125,28.47%,2 founders,Pre-Seed,usa,1,Partially Funded,Namita
FreshSpark_4397,,,,4 founders,Seed,UAE,,Offer Withdrawn,Namita
DataHub_4398,Logistics,79687641,,2 founders,Series C,USA,3,Partially Funded,Peyush
FreshNest_4399,EdTech,,,2 founders,Seed,uae,2,,
HyperHive_4400,Logistics,,unknown,1 founder,Series A,india,,,Barbara
NextCore_4401,EdTech,,2.16%,1 founder,Seed,uae,4,No Deal,Mark
FoodBox_4402,Food,,unknown,Unknown,Pre-Seed,,2,No Deal,
